Date,RegionName,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
2/28/19,33023,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Miramar,640,1787,0.002805836,0.019395322,0.025243832,20099
2/28/19,78223,TX,San Antonio-New Braunfels,Bexar County,San Antonio,641,1167,0.005167959,0.04103479,0.035492458,13563
2/28/19,45424,OH,Dayton,Montgomery County,Huber Heights,642,1019,-0.000980392,-0.015458937,0.012922465,18503
2/28/19,27106,NC,Winston-Salem,Forsyth County,Winston-Salem,643,1299,0.000770416,0.025256511,0.04842615,13860
2/28/19,90042,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,644,2757,0,0.018470632,0.035298535,12274
2/28/19,24060,VA,Blacksburg-Christiansburg-Radford,Montgomery County,Blacksburg,645,1694,0.005938242,0.062068966,0.126329787,8519
2/28/19,33578,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,Riverview,646,1444,0.002777778,0.024113475,0.042599278,13933
2/28/19,23112,VA,Richmond,Chesterfield County,Midlothian,647,1639,0.003674219,0.018645121,0.030169705,18464
2/28/19,92020,CA,San Diego-Carlsbad,San Diego County,El Cajon,648,2533,0.001581653,0.023021002,0.041529605,11852
2/28/19,94553,CA,San Francisco-Oakland-Hayward,Contra Costa County,Martinez,649,2787,0.003239741,0.022377109,0.019012797,15848
2/28/19,97504,OR,Medford,Jackson County,Medford,650,1637,0.003063725,0.023125,0.015508685,15002
2/28/19,27603,NC,Raleigh,Wake County,Raleigh,651,1417,0.002121641,0.012866333,0.018691589,17787
2/28/19,32137,FL,Deltona-Daytona Beach-Ormond Beach,Flagler County,Palm Coast,652,1537,0.002609263,0.018555335,0.056357388,21849
2/28/19,78520,TX,Brownsville-Harlingen,Cameron County,Brownsville,653,882,0.002272727,0.004555809,0.022016222,17487
2/28/19,29229,SC,Columbia,Richland County,Columbia,654,1269,0.001578532,0.009546539,0.005546751,17136
2/28/19,34748,FL,Orlando-Kissimmee-Sanford,Lake County,Leesburg,655,1299,0.003088803,0.027689873,0.0392,16271
2/28/19,10466,NY,New York-Newark-Jersey City,Bronx County,New York,656,1944,0.004132231,0.018334206,0.002578649,11004
2/28/19,27529,NC,Raleigh,Wake County,Garner,657,1367,0.004408523,0.014094955,0.019388516,15918
2/28/19,92882,CA,Riverside-San Bernardino-Ontario,Riverside County,Corona,658,2303,0.003485839,0.019026549,0.029964222,16062
2/28/19,94015,CA,San Francisco-Oakland-Hayward,San Mateo County,Daly City,659,3724,-0.001876173,0.005942734,0.042553191,14853
2/28/19,92399,CA,Riverside-San Bernardino-Ontario,San Bernardino County,Yucaipa,660,1953,0.002566735,0.009302326,0.039936102,14519
2/28/19,85351,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Sun City,661,1250,0.004823151,0.033912324,0.053962901,22505
2/28/19,98225,WA,Bellingham,Whatcom County,Bellingham,662,1733,0.011085181,0.089252043,0.071737786,13476
2/28/19,7111,NJ,New York-Newark-Jersey City,Essex County,Irvington,663,1507,0.000664011,0.005336891,0.021694915,9485
2/28/19,7055,NJ,New York-Newark-Jersey City,Passaic County,Passaic,664,1792,0.002237136,0.069212411,0.043680839,7043
2/28/19,97206,OR,Portland-Vancouver-Hillsboro,Multnomah County,Portland,665,1803,0.001110494,0.022108844,0.012921348,17529
2/28/19,84015,UT,Ogden-Clearfield,Davis County,Clearfield,666,1503,0.002,0.042302358,0.075876879,17638
2/28/19,75115,TX,Dallas-Fort Worth-Arlington,Dallas County,Desoto,667,1618,0.002478315,0.011882427,0.035851472,15523
2/28/19,34698,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,Dunedin,668,1508,0.004663558,0.02098849,0.04432133,17659
2/28/19,21218,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,669,1288,0.00233463,0.014173228,0.003115265,16912
2/28/19,65202,MO,Columbia,Boone County,Columbia,670,1039,0,0.00192864,0.034860558,14268
2/28/19,92201,CA,Riverside-San Bernardino-Ontario,Riverside County,Indio,671,1959,0.010314595,0.066993464,0.080529509,14964
2/28/19,98109,WA,Seattle-Tacoma-Bellevue,King County,Seattle,672,2389,-0.001254181,0.012717253,0.001677149,7627
2/28/19,33308,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Fort Lauderdale,673,2110,0.007159905,0.031784841,0.032289628,23852
2/28/19,33312,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Fort Lauderdale,674,1849,0.003255562,0.019856591,0.030083565,16721
2/28/19,60402,IL,Chicago-Naperville-Elgin,Cook County,Berwyn,675,1635,0.006153846,0.044061303,0.066536204,14381
2/28/19,11374,NY,New York-Newark-Jersey City,Queens County,New York,676,2205,-0.000906208,0.009153318,0.04009434,12517
2/28/19,30114,GA,Atlanta-Sandy Springs-Roswell,Cherokee County,Canton,677,1542,0.004560261,0.033512064,0.055441478,19215
2/28/19,10451,NY,New York-Newark-Jersey City,New York County,New York,678,1963,0.011334364,0.053111588,0.06742795,1368
2/28/19,78228,TX,San Antonio-New Braunfels,Bexar County,San Antonio,679,1191,0.005063291,0.037456446,0.037456446,16091
2/28/19,7003,NJ,New York-Newark-Jersey City,Essex County,Bloomfield,680,1829,-0.001637555,0.028683915,0.00993926,12450
2/28/19,22030,VA,Washington-Arlington-Alexandria,Fairfax County,Fairfax,681,2540,-0.000786782,-0.001179709,0.001577287,14831
2/28/19,73505,OK,Lawton,Comanche County,Lawton,682,755,0.00132626,0.005326232,0.013422819,17179
2/28/19,75093,TX,Dallas-Fort Worth-Arlington,Collin County,Plano,683,2827,-0.001412928,0.001062323,-0.010846746,13393
2/28/19,60638,IL,Chicago-Naperville-Elgin,Cook County,Chicago,684,1684,0.006575015,0.061790668,0.051842598,18026
2/28/19,93308,CA,Bakersfield,Kern County,Oildale,685,1247,0.002411576,0.012175325,0.036575229,14027
2/28/19,33437,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,Boynton Beach,686,2155,0.002791996,0.023266857,0.025702047,20860
2/28/19,70119,LA,New Orleans-Metairie,Orleans Parish,New Orleans,687,1463,0.005498282,0.037588652,0.052517986,7768
2/28/19,99336,WA,Kennewick-Richland,Benton County,Kennewick,688,1334,0.006033183,0.018320611,0.025365104,10926
2/28/19,38016,TN,Memphis,Shelby County,Memphis,689,1403,0.003576538,0.021849964,0.011535689,15304
2/28/19,19382,PA,Philadelphia-Camden-Wilmington,Chester County,West Chester,690,2295,-0.007352941,0.008791209,0.027305282,17283
2/28/19,20850,MD,Washington-Arlington-Alexandria,Montgomery County,Rockville,691,2476,-0.001210165,-0.000807103,0.014754098,15099
2/28/19,10036,NY,New York-Newark-Jersey City,New York County,New York,692,3701,0,0.028912983,0.003252914,9657
2/28/19,80538,CO,Fort Collins,Larimer County,Loveland,693,1728,0.002320186,0.015276146,0.023696682,16505
2/28/19,44646,OH,Canton-Massillon,Stark County,Massillon,694,996,0,-0.005988024,0,17023
2/28/19,36695,AL,Mobile,Mobile County,Mobile,695,1258,0,0.007205765,0.025264874,15315
2/28/19,79109,TX,Amarillo,Potter County,Amarillo,696,1329,0.002262443,-0.00300075,-0.012630015,14062
2/28/19,33178,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,Doral,697,2211,-0.000903751,-0.020381037,0.013755158,20024
2/28/19,97405,OR,Eugene,Lane County,Eugene,698,1599,0.002507837,0.001879699,0.002507837,15549
2/28/19,78045,TX,Laredo,Webb County,Laredo,699,1398,0.010845987,0.030973451,0.010845987,15676
2/28/19,63366,MO,St. Louis,Saint Charles County,O Fallon,700,1524,0.001972387,0.01128069,0.022818792,16615
2/28/19,75071,TX,Dallas-Fort Worth-Arlington,Collin County,McKinney,701,1858,0.002698327,0.01474604,0.009234112,14573
2/28/19,95008,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,Campbell,702,3634,0.000550661,0.00137779,0.009164121,12247
2/28/19,92056,CA,San Diego-Carlsbad,San Diego County,Oceanside,703,2541,0.001971609,0.017213771,0.038414385,17325
2/28/19,53209,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,Milwaukee,704,953,0.003157895,0.011677282,0.019251337,11330
2/28/19,34997,FL,Port St. Lucie,Martin County,Stuart,705,1841,0.003816794,0.006010929,-0.029008439,18448
2/28/19,78230,TX,San Antonio-New Braunfels,Bexar County,San Antonio,706,1627,0.002464572,0.014971928,0.019423559,11561
2/28/19,95350,CA,Modesto,Stanislaus County,Modesto,707,1467,0.006863418,0.039688164,0.064586357,15515
2/28/19,7306,NJ,New York-Newark-Jersey City,Hudson County,Jersey City,708,2051,-0.004852014,0,-0.010135135,10034
2/28/19,92704,CA,Los Angeles-Long Beach-Anaheim,Orange County,Santa Ana,709,2755,0.005841548,0.037664783,0.04952381,14118
2/28/19,85326,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Buckeye,710,1297,0.00464756,0.032643312,0.057911909,16310
2/28/19,75068,TX,Dallas-Fort Worth-Arlington,Denton County,Little Elm,711,1741,0.001726122,0.0187244,0.030177515,15712
2/28/19,75007,TX,Dallas-Fort Worth-Arlington,Denton County,Carrollton,712,1800,0.000555864,0.002227171,0.005586592,15625
2/28/19,8021,NJ,Philadelphia-Camden-Wilmington,Camden County,Lindenwold,713,1465,0.004112406,0.017361111,0.019485038,13290
2/28/19,19145,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,714,1310,0.002295333,0.009244992,0.01236476,17453
2/28/19,30319,GA,Atlanta-Sandy Springs-Roswell,Dekalb County,Brookhaven,715,2619,0.000764234,0.017877963,0.025048924,13685
2/28/19,92071,CA,San Diego-Carlsbad,San Diego County,Santee,716,2495,0.002813505,0.025482943,0.037422037,15310
2/28/19,60639,IL,Chicago-Naperville-Elgin,Cook County,Chicago,717,1692,0,0.036764706,0.038674033,10111
2/28/19,33914,FL,Cape Coral-Fort Myers,Lee County,Cape Coral,718,1796,0.001114827,0.000557103,0.018718094,20376
2/28/19,63303,MO,St. Louis,Saint Charles County,Saint Charles,719,1585,0.000631313,0.016677357,0.030559168,16698
2/28/19,48187,MI,Detroit-Warren-Dearborn,Wayne County,Canton,720,1777,-0.001685393,0.023617512,0.047759434,15301
2/28/19,6810,CT,Bridgeport-Stamford-Norwalk,Fairfield County,Danbury,721,1890,0.001589825,0.021621622,0.05233853,13322
2/28/19,39503,MS,Gulfport-Biloxi-Pascagoula,Harrison County,Gulfport,722,1062,0.004730369,0.008547009,0.023121387,10849
2/28/19,56001,MN,Mankato-North Mankato,Blue Earth County,Mankato,723,1347,0.005223881,0.054815975,0.027459954,13695
2/28/19,19146,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,724,1478,0.003394433,0.028531663,0.023545706,18687
2/28/19,27606,NC,Raleigh,Wake County,Raleigh,725,1414,0.002836879,0.010721944,0.032870709,11891
2/28/19,97702,OR,Bend-Redmond,Deschutes County,Bend,726,1821,0.006077348,0.031728045,0.037015945,16020
2/28/19,27405,NC,Greensboro-High Point,Guilford County,Greensboro,727,856,0,0.008244994,0.015421115,16463
2/28/19,45069,OH,Cincinnati,Butler County,West Chester,728,1760,0.001707456,0.00456621,0.018518519,17223
2/28/19,78640,TX,Austin-Round Rock,Hays County,Kyle,729,1494,0.000669792,0.001340483,0.001340483,12119
2/28/19,92509,CA,Riverside-San Bernardino-Ontario,Riverside County,Riverside,730,2026,0.004462072,0.029994916,0.066315789,16179
2/28/19,37043,TN,Clarksville,Montgomery County,Clarksville,731,1247,0.002411576,0.025493421,0.013821138,18409
2/28/19,96797,HI,Urban Honolulu,Honolulu County,Waipahu,732,2396,0.001672241,0.024369389,0.03812825,17224
2/28/19,19140,PA,Philadelphia-Camden-Wilmington,Philadelphia County,Philadelphia,733,1110,0.006346328,0.041275797,0.080817916,18960
2/28/19,21206,MD,Baltimore-Columbia-Towson,Baltimore City,Baltimore,734,1406,-0.000710732,0.002853067,0.012239021,15142
2/28/19,80504,CO,Boulder,Boulder County,Longmont,735,2095,0.00191296,0.028978389,0.050651956,17964
2/28/19,92024,CA,San Diego-Carlsbad,San Diego County,Encinitas,736,3731,0.004306864,0.028957529,0.054550594,16956
2/28/19,34952,FL,Port St. Lucie,Saint Lucie County,Port Saint Lucie,737,1467,0.004794521,0.034555712,0.060737527,15431
2/28/19,23225,VA,Richmond,Richmond City,Richmond,738,1311,-0.002283105,0.006139678,0.020233463,11379
2/28/19,92656,CA,Los Angeles-Long Beach-Anaheim,Orange County,Aliso Viejo,739,2903,0.001034483,0.00449827,0.018954019,16499
2/28/19,95624,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,Elk Grove,740,2001,0.002003005,0.005527638,0.007045798,18559
2/28/19,46032,IN,Indianapolis-Carmel-Anderson,Hamilton County,Carmel,741,2000,0.003009027,0.033057851,0.002506266,18689
2/28/19,10473,NY,New York-Newark-Jersey City,Bronx County,New York,742,2035,0.009925558,0.058792924,0.095263724,6851
2/28/19,92553,CA,Riverside-San Bernardino-Ontario,Riverside County,Moreno Valley,743,1736,0.008130081,0.039520958,0.072929543,14427
2/28/19,32068,FL,Jacksonville,Clay County,Middleburg,744,1327,0.007593014,0.031080031,0.065863454,14730
2/28/19,29720,SC,Charlotte-Concord-Gastonia,Lancaster County,Lancaster,745,1110,0.011850501,0.050141911,0.062200957,14728
2/28/19,33418,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,Palm Beach Gardens,746,2545,0.002758077,0.004737465,-0.00702302,19933
2/28/19,92618,CA,Los Angeles-Long Beach-Anaheim,Orange County,Irvine,747,3135,-0.001274291,0.001597444,0.019180754,8116
2/28/19,61265,IL,Davenport-Moline-Rock Island,Rock Island County,Moline,748,913,0.008839779,0.038680319,0.055491329,16923
2/28/19,22003,VA,Washington-Arlington-Alexandria,Fairfax County,Annandale,749,2505,0.00159936,0.002802242,0.00804829,16736
2/28/19,10940,NY,New York-Newark-Jersey City,Orange County,Middletown,750,1702,0.004129794,0.029020556,0.054522924,13714
2/28/19,96720,HI,Hilo,Hawaii County,Hilo,751,1553,-0.000643501,-0.002569043,-0.007033248,15620
2/28/19,36830,AL,Auburn-Opelika,Lee County,Auburn,752,1492,0.003362475,-0.015831135,-0.043589744,10807
2/28/19,58104,ND,Fargo,Cass County,Fargo,753,1595,-0.003747658,0.023748395,0.012055838,7551
2/28/19,89119,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,754,1217,0.004954583,0.023549201,0.084670232,9444
2/28/19,4401,ME,Bangor,Penobscot County,Bangor,755,1239,-0.000806452,0.014742015,0.034223706,13443
2/28/19,85374,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Surprise,756,1393,0.005050505,0.037230082,0.045795796,18359
2/28/19,33065,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,Coral Springs,757,1633,0.005541872,0.027690371,0.027044025,20224
2/28/19,90006,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Los Angeles,758,2727,0.003311258,0.031391831,0.030612245,3675
2/28/19,30606,GA,Athens-Clarke County,Clarke County,Athens,759,1350,0.011994003,0.08608206,0.113861386,13748
2/28/19,27616,NC,Raleigh,Wake County,Raleigh,760,1384,0.003625816,0.019145803,0.028996283,14830
2/28/19,35758,AL,Huntsville,Madison County,Madison,761,1367,0.008112094,0.028592927,0.051538462,15109
2/28/19,78550,TX,Brownsville-Harlingen,Cameron County,Harlingen,762,898,0.002232143,-0.020719738,-0.005537099,15327
2/28/19,78542,TX,McAllen-Edinburg-Mission,Hidalgo County,Edinburg,763,984,-0.004048583,0.009230769,0.00716479,12308
2/28/19,77386,TX,Houston-The Woodlands-Sugar Land,Harris County,Spring,764,1690,0,0.006551519,0.024863554,16176
2/28/19,44124,OH,Cleveland-Elyria,Cuyahoga County,Lyndhurst,765,1293,-0.000772798,0.007794232,0.018110236,14376
2/28/19,45238,OH,Cincinnati,Hamilton County,Cincinnati,766,1128,0.006244425,0.02173913,0.048327138,14474
2/28/19,26003,WV,Wheeling,Ohio County,Wheeling,767,940,-0.001062699,-0.001062699,-0.001062699,15636
2/28/19,11210,NY,New York-Newark-Jersey City,Kings County,New York,768,2282,0.002195872,0.026079137,-0.004363002,10707
2/28/19,80020,CO,Denver-Aurora-Lakewood,Broomfield County,Broomfield,769,2101,0.001907487,0.017926357,0.041129832,16683
2/28/19,12550,NY,New York-Newark-Jersey City,Orange County,Newburgh,770,1770,0.006253553,0.050445104,0.067551267,15477
2/28/19,92626,CA,Los Angeles-Long Beach-Anaheim,Orange County,Costa Mesa,771,3309,-0.004512635,-0.016057092,0.015030675,11195
2/28/19,85205,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Mesa,772,1368,0.005143277,0.04109589,0.060465116,14167
2/28/19,27526,NC,Raleigh,Wake County,Fuquay Varina,773,1469,0.002046385,0.00685401,0.018018018,15535
2/28/19,10033,NY,New York-Newark-Jersey City,New York County,New York,774,2555,-0.00273224,0.020367412,-0.006223259,4937
2/28/19,96817,HI,Urban Honolulu,Honolulu County,Honolulu,775,2273,0.001321586,0.022492128,0.012021371,11348
2/28/19,92880,CA,Riverside-San Bernardino-Ontario,Riverside County,Eastvale,776,2796,0.001791473,0.014145811,0.019693654,20831
2/28/19,19320,PA,Philadelphia-Camden-Wilmington,Chester County,Valley,777,1609,-0.005562423,0.000621891,0.009410289,17236
2/28/19,70816,LA,Baton Rouge,East Baton Rouge Parish,Baton Rouge,778,1376,-0.001451379,-0.007930786,-0.032348805,12186
2/28/19,63116,MO,St. Louis,Saint Louis City,Saint Louis,779,901,0.002224694,0.016930023,0.048894063,15745
2/28/19,75231,TX,Dallas-Fort Worth-Arlington,Dallas County,Dallas,780,1352,0.010463378,0.054602184,0.050505051,6174
2/28/19,89129,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,781,1446,0.005563282,0.03804738,0.072700297,18554
2/28/19,92253,CA,Riverside-San Bernardino-Ontario,Riverside County,La Quinta,782,3119,0.012333658,0.029712776,0.031756533,22229
2/28/19,60073,IL,Chicago-Naperville-Elgin,Lake County,Round Lake Beach,783,1448,0.000691085,0.008356546,0.011173184,19536
2/28/19,85254,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Phoenix,784,2407,0.007112971,0.025127768,0.027315408,17771
2/28/19,89122,NV,Las Vegas-Henderson-Paradise,Clark County,Las Vegas,785,1255,0.005608974,0.034624897,0.054621849,14178
2/28/19,29607,SC,Greenville-Anderson-Mauldin,Greenville County,Greenville,786,1389,0,-0.001437815,-0.000719424,10740
2/28/19,33810,FL,Lakeland-Winter Haven,Polk County,Lakeland,787,1348,0.002230483,0.024316109,0.04496124,12592
2/28/19,79928,TX,El Paso,El Paso County,Horizon City,788,1041,0.000961538,0.026627219,0.02359882,14742
2/28/19,75040,TX,Dallas-Fort Worth-Arlington,Dallas County,Garland,789,1471,0.002043597,0.011691884,0.020110957,17739
2/28/19,23185,VA,Virginia Beach-Norfolk-Newport News,James City County,Williamsburg,790,1749,-0.000571429,0.00114482,0.046052632,16753
2/28/19,78504,TX,McAllen-Edinburg-Mission,Hidalgo County,McAllen,791,1340,0,0,0.030769231,14678
2/28/19,78258,TX,San Antonio-New Braunfels,Bexar County,San Antonio,792,2248,0.000890472,0.001782531,0.010337079,12730
2/28/19,20774,MD,Washington-Arlington-Alexandria,Prince Georges County,Kettering,793,2133,0,0.000469043,0.01959847,18604
2/28/19,92805,CA,Los Angeles-Long Beach-Anaheim,Orange County,Anaheim,794,2665,0.001503194,0.024212145,0.034951456,11434
2/28/19,48044,MI,Detroit-Warren-Dearborn,Macomb County,Macomb,795,1958,-0.001529832,0.004102564,0.067611778,18392
2/28/19,77407,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,Richmond,796,1736,-0.000575705,0.00462963,0.011655012,14940
2/28/19,27613,NC,Raleigh,Wake County,Raleigh,797,1708,0.000585823,-0.008705746,-0.001753361,15043
2/28/19,34221,FL,North Port-Sarasota-Bradenton,Manatee County,Palmetto,798,1562,0.003211304,0.012313675,0.034437086,12912
2/28/19,87109,NM,Albuquerque,Bernalillo County,Albuquerque,799,1302,0.001538462,0.010085337,0.008520527,11108
2/28/19,48228,MI,Detroit-Warren-Dearborn,Wayne County,Detroit,800,782,0.007731959,0.033025099,0.044058745,22931
2/28/19,23188,VA,Virginia Beach-Norfolk-Newport News,James City County,Williamsburg,801,1767,-0.001694915,-0.005067568,-0.012297373,16885
2/28/19,75703,TX,Tyler,Smith County,Tyler,802,1587,-0.001258653,0.003795066,0.044078947,10763
2/28/19,21228,MD,Baltimore-Columbia-Towson,Baltimore County,Catonsville,803,1818,0,0.012249443,0.030612245,16102
2/28/19,60630,IL,Chicago-Naperville-Elgin,Cook County,Chicago,804,1949,0.000513347,0.030671602,0.047286405,13851
2/28/19,34741,FL,Orlando-Kissimmee-Sanford,Osceola County,Kissimmee,805,1294,0.001547988,0.030254777,0.050324675,11446
2/28/19,90255,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,Huntington Park,806,2416,0.004156276,0.033804022,0.043177893,8399
2/28/19,55044,MN,Minneapolis-St. Paul-Bloomington,Dakota County,Lakeville,807,2085,-0.000958313,-0.009030418,0.015586946,15772
2/28/19,85338,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,Goodyear,808,1417,0.004964539,0.033552152,0.055886736,16570
2/28/19,49009,MI,Kalamazoo-Portage,Kalamazoo County,Oshtemo,809,1532,-0.00390117,0.01055409,-0.022335673,15150
2/28/19,29501,SC,Florence,Florence County,Florence,810,1198,0,0.000835422,-0.000834028,16093
2/28/19,65802,MO,Springfield,Greene County,Springfield,811,747,-0.004,0.027510316,0.050632911,16248
2/28/19,11434,NY,New York-Newark-Jersey City,Queens County,New York,812,2262,0.003104213,0.047222222,0.051115242,11840
